32.000 25.000 8.000 1.000 2.000 4.000 2.010 1.550 3.440 74.000
6.000 8.000 47.000 1.000 3.000 2.000 2.550 3.440 1.930 11.000
6.000 8.000 23.000 6.000 6.000 1.000 2.550 3.440 1.630 62.000
33.000 26.000 8.000 4.000 2.000 12.000 2.180 1.830 3.440 173.000
79.000 8.000 17.000 1.000 1.000 1.000 2.540 3.440 3.160 148.000
51.000 42.000 8.000 2.000 10.000 31.000 2.050 2.160 3.440 28.000
50.000 8.000 48.000 1.000 4.000 2.000 1.960 3.440 1.690 55.000
51.000 8.000 47.000 1.000 3.000 1.000 2.050 3.440 1.930 204.000
30.000 5.000 8.000 1.000 4.000 7.000 1.650 2.040 3.440 61.000
5.000 8.000 29.000 2.000 4.000 1.000 2.040 3.440 1.900 122.000
82.000 8.000 48.000 1.000 3.000 1.000 2.330 3.440 1.690 206.000
81.000 8.000 22.000 2.000 9.000 4.000 1.620 3.440 1.540 12.000
32.000 8.000 48.000 1.000 4.000 2.000 2.010 3.440 1.690 62.000
32.000 8.000 48.000 1.000 3.000 1.000 2.010 3.440 1.690 15.000
30.000 8.000 31.000 1.000 4.000 2.000 1.650 3.440 1.810 227.000
24.000 81.000 8.000 1.000 2.000 4.000 1.660 1.620 3.440 62.000
75.000 8.000 17.000 1.000 1.000 4.000 1.900 3.440 3.160 14.000
28.000 13.000 8.000 1.000 2.000 4.000 1.910 1.610 3.440 227.000
8.000 13.000 29.000 4.000 2.000 1.000 3.440 1.610 1.900 227.000
14.000 8.000 40.000 1.000 4.000 1.000 1.900 3.440 1.330 141.000
8.000 83.000 46.000 4.000 2.000 1.000 3.440 2.020 2.200 108.000
8.000 47.000 17.000 4.000 1.000 1.000 3.440 1.930 3.160 121.000
32.000 26.000 8.000 2.000 3.000 8.000 2.010 1.830 3.440 14.000
41.000 34.000 9.000 2.000 1.000 14.000 1.600 2.550 3.980 14.000
41.000 34.000 9.000 1.000 1.000 9.000 1.600 2.550 3.980 146.000
16.000 27.000 49.000 2.000 3.000 2.000 2.580 1.880 1.780 166.000
41.000 34.000 17.000 3.000 5.000 7.000 1.600 2.550 3.160 11.000
14.000 8.000 47.000 4.000 13.000 10.000 1.900 3.440 1.930 2.000
34.000 35.000 29.000 3.000 1.000 1.000 2.550 2.960 1.900 53.000
41.000 83.000 8.000 1.000 1.000 4.000 1.600 2.020 3.440 2.000
75.000 8.000 17.000 4.000 9.000 8.000 1.900 3.440 3.160 2.000
8.000 74.000 9.000 1.000 1.000 4.000 3.440 2.360 3.980 12.000
8.000 35.000 22.000 1.000 1.000 1.000 3.440 2.960 1.540 59.000
49.000 8.000 23.000 1.000 4.000 1.000 1.780 3.440 1.630 63.000
32.000 34.000 47.000 1.000 6.000 8.000 2.010 2.550 1.930 31.000
8.000 50.000 74.000 46.000 10.000 16.000 3.440 1.960 2.360 176.000
81.000 8.000 74.000 2.000 13.000 4.000 1.620 3.440 2.360 57.000
75.000 83.000 8.000 1.000 1.000 4.000 1.900 2.020 3.440 63.000
75.000 83.000 8.000 2.000 1.000 6.000 1.900 2.020 3.440 12.000
41.000 34.000 17.000 1.000 2.000 2.000 1.600 2.550 3.160 2.000
16.000 41.000 17.000 2.000 1.000 2.000 2.580 1.600 3.160 12.000
8.000 83.000 29.000 4.000 2.000 1.000 3.440 2.020 1.900 79.000
75.000 8.000 17.000 2.000 4.000 5.000 1.900 3.440 3.160 1.000
53.000 8.000 47.000 1.000 3.000 1.000 2.660 3.440 1.930 29.000
33.000 27.000 8.000 2.000 3.000 8.000 2.180 1.880 3.440 122.000
16.000 80.000 83.000 4.000 1.000 2.000 2.580 2.000 2.020 12.000
30.000 5.000 8.000 3.000 2.000 6.000 1.650 2.040 3.440 15.000
33.000 8.000 48.000 2.000 8.000 3.000 2.180 3.440 1.690 14.000
39.000 8.000 9.000 1.000 1.000 1.000 1.220 3.440 3.980 166.000
39.000 8.000 31.000 3.000 12.000 5.000 1.220 3.440 1.810 230.000
5.000 8.000 48.000 4.000 7.000 1.000 2.040 3.440 1.690 61.000
15.000 8.000 29.000 2.000 7.000 2.000 2.190 3.440 1.900 15.000
33.000 8.000 74.000 2.000 11.000 2.000 2.180 3.440 2.360 62.000
15.000 8.000 40.000 2.000 7.000 1.000 2.190 3.440 1.330 205.000
16.000 83.000 29.000 8.000 5.000 1.000 2.580 2.020 1.900 12.000
33.000 34.000 29.000 6.000 13.000 7.000 2.180 2.550 1.900 146.000
26.000 8.000 83.000 1.000 3.000 1.000 1.830 3.440 2.020 161.000
30.000 16.000 13.000 1.000 4.000 2.000 1.650 2.580 1.610 227.000
53.000 8.000 40.000 4.000 12.000 1.000 2.660 3.440 1.330 85.000
8.000 47.000 17.000 2.000 1.000 1.000 3.440 1.930 3.160 54.000
15.000 8.000 47.000 1.000 3.000 1.000 2.190 3.440 1.930 14.000
5.000 8.000 47.000 1.000 2.000 1.000 2.040 3.440 1.930 60.000
33.000 34.000 29.000 1.000 1.000 1.000 2.180 2.550 1.900 60.000
16.000 14.000 40.000 1.000 1.000 1.000 2.580 1.900 1.330 129.000
14.000 40.000 34.000 1.000 1.000 1.000 1.900 1.330 2.550 129.000
14.000 52.000 40.000 1.000 1.000 1.000 1.900 2.100 1.330 129.000
32.000 16.000 40.000 1.000 1.000 1.000 2.010 2.580 1.330 129.000
32.000 40.000 34.000 1.000 1.000 1.000 2.010 1.330 2.550 129.000
32.000 52.000 40.000 1.000 1.000 1.000 2.010 2.100 1.330 129.000
16.000 30.000 49.000 4.000 1.000 2.000 2.580 1.650 1.780 160.000
30.000 5.000 8.000 4.000 6.000 13.000 1.650 2.040 3.440 217.000
16.000 33.000 26.000 1.000 1.000 1.000 2.580 2.180 1.830 3.000
42.000 8.000 35.000 1.000 1.000 3.000 2.160 3.440 2.960 136.000
26.000 8.000 17.000 1.000 1.000 1.000 1.830 3.440 3.160 59.000
15.000 16.000 41.000 1.000 1.000 1.000 2.190 2.580 1.600 71.000
15.000 41.000 34.000 1.000 1.000 1.000 2.190 1.600 2.550 71.000
16.000 74.000 17.000 1.000 1.000 4.000 2.580 2.360 3.160 2.000
16.000 74.000 35.000 1.000 1.000 4.000 2.580 2.360 2.960 14.000
41.000 83.000 8.000 17.000 3.000 47.000 1.600 2.020 3.440 32.000
43.000 8.000 9.000 1.000 1.000 4.000 1.900 3.440 3.980 176.000
32.000 30.000 8.000 1.000 2.000 4.000 2.010 1.650 3.440 148.000
16.000 14.000 48.000 6.000 1.000 4.000 2.580 1.900 1.690 9.000
15.000 26.000 34.000 2.000 2.000 6.000 2.190 1.830 2.550 146.000
15.000 16.000 26.000 2.000 6.000 2.000 2.190 2.580 1.830 12.000
15.000 16.000 46.000 2.000 8.000 3.000 2.190 2.580 2.200 164.000
52.000 79.000 17.000 2.000 1.000 1.000 2.100 2.540 3.160 63.000
15.000 16.000 22.000 2.000 6.000 1.000 2.190 2.580 1.540 43.000
82.000 45.000 8.000 3.000 7.000 15.000 2.330 2.280 3.440 193.000
83.000 8.000 22.000 4.000 12.000 3.000 2.020 3.440 1.540 41.000
6.000 26.000 8.000 5.000 1.000 5.000 2.550 1.830 3.440 15.000
16.000 81.000 73.000 4.000 3.000 1.000 2.580 1.620 1.500 217.000
16.000 81.000 23.000 4.000 3.000 1.000 2.580 1.620 1.630 217.000
21.000 15.000 8.000 1.000 1.000 4.000 1.360 2.190 3.440 141.000
39.000 13.000 8.000 3.000 5.000 12.000 1.220 1.610 3.440 230.000
32.000 8.000 29.000 1.000 3.000 1.000 2.010 3.440 1.900 26.000
75.000 8.000 9.000 1.000 1.000 4.000 1.900 3.440 3.980 15.000
42.000 8.000 9.000 1.000 1.000 4.000 2.160 3.440 3.980 14.000
76.000 8.000 9.000 1.000 1.000 5.000 2.200 3.440 3.980 62.000
16.000 80.000 9.000 2.000 3.000 2.000 2.580 2.000 3.980 199.000
25.000 8.000 31.000 1.000 4.000 2.000 1.550 3.440 1.810 227.000
5.000 8.000 47.000 8.000 13.000 2.000 2.040 3.440 1.930 14.000
15.000 41.000 8.000 1.000 9.000 25.000 2.190 1.600 3.440 82.000
41.000 8.000 31.000 1.000 4.000 1.000 1.600 3.440 1.810 5.000
53.000 52.000 79.000 1.000 2.000 1.000 2.660 2.100 2.540 51.000
15.000 27.000 8.000 2.000 2.000 7.000 2.190 1.880 3.440 3.000
8.000 47.000 7.000 11.000 7.000 1.000 3.440 1.930 3.040 225.000
82.000 8.000 23.000 2.000 7.000 2.000 2.330 3.440 1.630 14.000
14.000 25.000 8.000 1.000 7.000 12.000 1.900 1.550 3.440 142.000
42.000 16.000 81.000 18.000 22.000 4.000 2.160 2.580 1.620 148.000
51.000 16.000 26.000 2.000 4.000 1.000 2.050 2.580 1.830 62.000
8.000 29.000 17.000 1.000 2.000 2.000 3.440 1.900 3.160 70.000
82.000 8.000 22.000 1.000 3.000 1.000 2.330 3.440 1.540 99.000
51.000 16.000 29.000 1.000 4.000 3.000 2.050 2.580 1.900 121.000
14.000 26.000 8.000 1.000 2.000 4.000 1.900 1.830 3.440 62.000
30.000 13.000 8.000 1.000 2.000 4.000 1.650 1.610 3.440 227.000
80.000 8.000 17.000 6.000 2.000 3.000 2.000 3.440 3.160 230.000
42.000 83.000 8.000 1.000 2.000 6.000 2.160 2.020 3.440 29.000
16.000 33.000 29.000 4.000 1.000 3.000 2.580 2.180 1.900 31.000
82.000 26.000 8.000 1.000 12.000 19.000 2.330 1.830 3.440 194.000
51.000 16.000 47.000 1.000 2.000 1.000 2.050 2.580 1.930 9.000
14.000 27.000 8.000 1.000 1.000 3.000 1.900 1.880 3.440 61.000
16.000 14.000 47.000 11.000 3.000 10.000 2.580 1.900 1.930 2.000
21.000 14.000 8.000 2.000 2.000 7.000 1.360 1.900 3.440 227.000
14.000 30.000 8.000 1.000 2.000 4.000 1.900 1.650 3.440 148.000
33.000 8.000 29.000 2.000 4.000 1.000 2.180 3.440 1.900 135.000
51.000 26.000 8.000 2.000 1.000 4.000 2.050 1.830 3.440 135.000
16.000 83.000 29.000 3.000 1.000 3.000 2.580 2.020 1.900 19.000
50.000 8.000 73.000 1.000 7.000 2.000 1.960 3.440 1.500 15.000
51.000 16.000 47.000 1.000 4.000 5.000 2.050 2.580 1.930 36.000
14.000 26.000 8.000 1.000 1.000 3.000 1.900 1.830 3.440 61.000
16.000 33.000 47.000 2.000 1.000 1.000 2.580 2.180 1.930 148.000
39.000 8.000 49.000 1.000 3.000 1.000 1.220 3.440 1.780 185.000
28.000 16.000 50.000 3.000 2.000 2.000 1.910 2.580 1.960 12.000
6.000 76.000 8.000 16.000 5.000 16.000 2.550 2.200 3.440 152.000
21.000 32.000 8.000 2.000 1.000 5.000 1.360 2.010 3.440 15.000
33.000 30.000 8.000 2.000 3.000 6.000 2.180 1.650 3.440 55.000
6.000 76.000 8.000 19.000 5.000 19.000 2.550 2.200 3.440 2.000
82.000 24.000 8.000 2.000 1.000 5.000 2.330 1.660 3.440 12.000
16.000 29.000 49.000 8.000 1.000 5.000 2.580 1.900 1.780 216.000
15.000 26.000 8.000 2.000 2.000 7.000 2.190 1.830 3.440 1.000
83.000 8.000 22.000 2.000 11.000 4.000 2.020 3.440 1.540 15.000
26.000 8.000 83.000 4.000 9.000 2.000 1.830 3.440 2.020 55.000
33.000 34.000 47.000 1.000 2.000 1.000 2.180 2.550 1.930 166.000
15.000 8.000 48.000 2.000 8.000 3.000 2.190 3.440 1.690 64.000
15.000 25.000 8.000 2.000 2.000 7.000 2.190 1.550 3.440 12.000
16.000 81.000 48.000 2.000 1.000 1.000 2.580 1.620 1.690 164.000
24.000 81.000 8.000 2.000 2.000 8.000 1.660 1.620 3.440 62.000
81.000 8.000 23.000 1.000 8.000 3.000 1.620 3.440 1.630 11.000
15.000 26.000 8.000 6.000 7.000 24.000 2.190 1.830 3.440 2.000
51.000 16.000 48.000 6.000 11.000 2.000 2.050 2.580 1.690 31.000
32.000 27.000 8.000 1.000 2.000 4.000 2.010 1.880 3.440 227.000
41.000 8.000 17.000 3.000 7.000 1.000 1.600 3.440 3.160 62.000
81.000 8.000 78.000 2.000 7.000 2.000 1.620 3.440 2.280 227.000
6.000 43.000 8.000 10.000 2.000 10.000 2.550 1.900 3.440 15.000
75.000 81.000 8.000 1.000 1.000 4.000 1.900 1.620 3.440 62.000
15.000 8.000 40.000 4.000 12.000 1.000 2.190 3.440 1.330 9.000
32.000 8.000 48.000 2.000 5.000 1.000 2.010 3.440 1.690 2.000
6.000 76.000 8.000 16.000 5.000 15.000 2.550 2.200 3.440 14.000
14.000 8.000 48.000 1.000 5.000 3.000 1.900 3.440 1.690 129.000
16.000 25.000 50.000 4.000 2.000 1.000 2.580 1.550 1.960 65.000
42.000 34.000 49.000 6.000 8.000 1.000 2.160 2.550 1.780 148.000
42.000 34.000 49.000 15.000 19.000 2.000 2.160 2.550 1.780 167.000
8.000 31.000 23.000 5.000 1.000 2.000 3.440 1.810 1.630 12.000
15.000 16.000 73.000 1.000 6.000 1.000 2.190 2.580 1.500 142.000
16.000 81.000 29.000 2.000 1.000 3.000 2.580 1.620 1.900 12.000
81.000 42.000 34.000 2.000 6.000 6.000 1.620 2.160 2.550 176.000
81.000 52.000 47.000 1.000 1.000 1.000 1.620 2.100 1.930 62.000
82.000 76.000 8.000 2.000 2.000 6.000 2.330 2.200 3.440 227.000
15.000 8.000 48.000 2.000 7.000 2.000 2.190 3.440 1.690 2.000
32.000 25.000 16.000 1.000 2.000 4.000 2.010 1.550 2.580 62.000
16.000 47.000 31.000 2.000 1.000 1.000 2.580 1.930 1.810 122.000
15.000 8.000 29.000 4.000 12.000 2.000 2.190 3.440 1.900 15.000
16.000 6.000 73.000 2.000 1.000 2.000 2.580 2.550 1.500 164.000
8.000 47.000 7.000 2.000 1.000 1.000 3.440 1.930 3.040 44.000
14.000 8.000 48.000 1.000 4.000 2.000 1.900 3.440 1.690 70.000
5.000 27.000 8.000 2.000 3.000 6.000 2.040 1.880 3.440 58.000
82.000 8.000 47.000 1.000 2.000 2.000 2.330 3.440 1.930 15.000
82.000 8.000 47.000 2.000 6.000 5.000 2.330 3.440 1.930 157.000
15.000 8.000 74.000 2.000 8.000 1.000 2.190 3.440 2.360 12.000
15.000 8.000 74.000 2.000 11.000 2.000 2.190 3.440 2.360 11.000
15.000 41.000 8.000 1.000 1.000 5.000 2.190 1.600 3.440 85.000
21.000 8.000 9.000 1.000 1.000 1.000 1.360 3.440 3.980 14.000
16.000 14.000 29.000 3.000 1.000 2.000 2.580 1.900 1.900 143.000
39.000 50.000 8.000 2.000 2.000 7.000 1.220 1.960 3.440 227.000
30.000 50.000 8.000 2.000 1.000 4.000 1.650 1.960 3.440 227.000
5.000 27.000 8.000 2.000 2.000 5.000 2.040 1.880 3.440 2.000
16.000 14.000 29.000 6.000 1.000 8.000 2.580 1.900 1.900 31.000
17.000 8.000 23.000 2.000 1.000 1.000 3.160 3.440 1.630 71.000
8.000 35.000 23.000 1.000 2.000 1.000 3.440 2.960 1.630 71.000
15.000 16.000 29.000 1.000 4.000 3.000 2.190 2.580 1.900 31.000
25.000 50.000 8.000 1.000 1.000 3.000 1.550 1.960 3.440 167.000
16.000 46.000 7.000 6.000 1.000 2.000 2.580 2.200 3.040 14.000
28.000 6.000 8.000 1.000 4.000 4.000 1.910 2.550 3.440 205.000
15.000 16.000 47.000 2.000 6.000 4.000 2.190 2.580 1.930 14.000
15.000 8.000 74.000 8.000 52.000 12.000 2.190 3.440 2.360 62.000
15.000 42.000 8.000 1.000 1.000 5.000 2.190 2.160 3.440 85.000
25.000 8.000 49.000 1.000 4.000 2.000 1.550 3.440 1.780 227.000
16.000 13.000 47.000 2.000 1.000 1.000 2.580 1.610 1.930 156.000
8.000 74.000 17.000 1.000 1.000 4.000 3.440 2.360 3.160 79.000
16.000 35.000 47.000 1.000 1.000 3.000 2.580 2.960 1.930 221.000
53.000 16.000 47.000 1.000 1.000 3.000 2.660 2.580 1.930 221.000
8.000 13.000 29.000 2.000 1.000 1.000 3.440 1.610 1.900 166.000
16.000 80.000 13.000 4.000 1.000 2.000 2.580 2.000 1.610 82.000
30.000 13.000 34.000 1.000 2.000 4.000 1.650 1.610 2.550 82.000
13.000 34.000 48.000 2.000 4.000 1.000 1.610 2.550 1.690 82.000
80.000 34.000 13.000 1.000 4.000 2.000 2.000 2.550 1.610 82.000
30.000 52.000 13.000 1.000 4.000 2.000 1.650 2.100 1.610 82.000
52.000 13.000 48.000 4.000 2.000 1.000 2.100 1.610 1.690 82.000
52.000 80.000 13.000 4.000 1.000 2.000 2.100 2.000 1.610 82.000
16.000 80.000 31.000 4.000 1.000 2.000 2.580 2.000 1.810 82.000
34.000 80.000 31.000 4.000 1.000 2.000 2.550 2.000 1.810 82.000
52.000 31.000 48.000 4.000 2.000 1.000 2.100 1.810 1.690 82.000
48.000 34.000 49.000 1.000 4.000 2.000 1.690 2.550 1.780 111.000
80.000 34.000 49.000 1.000 4.000 2.000 2.000 2.550 1.780 82.000
30.000 52.000 49.000 1.000 4.000 2.000 1.650 2.100 1.780 82.000
48.000 52.000 49.000 1.000 4.000 2.000 1.690 2.100 1.780 82.000
52.000 80.000 49.000 4.000 1.000 2.000 2.100 2.000 1.780 82.000
17.000 8.000 22.000 1.000 1.000 1.000 3.160 3.440 1.540 59.000
14.000 8.000 40.000 1.000 1.000 1.000 1.900 3.440 1.330 129.000
16.000 72.000 14.000 1.000 1.000 1.000 2.580 1.300 1.900 129.000
14.000 72.000 34.000 1.000 1.000 1.000 1.900 1.300 2.550 129.000
14.000 52.000 72.000 1.000 1.000 1.000 1.900 2.100 1.300 129.000
32.000 72.000 34.000 1.000 1.000 1.000 2.010 1.300 2.550 129.000
32.000 72.000 16.000 1.000 1.000 1.000 2.010 1.300 2.580 129.000
32.000 52.000 72.000 1.000 1.000 1.000 2.010 2.100 1.300 129.000
32.000 16.000 48.000 1.000 6.000 4.000 2.010 2.580 1.690 9.000
32.000 80.000 8.000 1.000 2.000 4.000 2.010 2.000 3.440 70.000
25.000 8.000 9.000 2.000 2.000 9.000 1.550 3.440 3.980 15.000
53.000 27.000 8.000 2.000 1.000 6.000 2.660 1.880 3.440 143.000
41.000 8.000 17.000 1.000 1.000 3.000 1.600 3.440 3.160 136.000
82.000 24.000 8.000 1.000 1.000 4.000 2.330 1.660 3.440 62.000
5.000 8.000 47.000 1.000 3.000 3.000 2.040 3.440 1.930 155.000
75.000 6.000 8.000 2.000 10.000 10.000 1.900 2.550 3.440 15.000
6.000 25.000 8.000 10.000 2.000 10.000 2.550 1.550 3.440 15.000
25.000 83.000 8.000 4.000 2.000 10.000 1.550 2.020 3.440 55.000
8.000 35.000 23.000 1.000 1.000 1.000 3.440 2.960 1.630 59.000
24.000 8.000 35.000 1.000 1.000 1.000 1.660 3.440 2.960 59.000
32.000 30.000 8.000 3.000 2.000 8.000 2.010 1.650 3.440 212.000
13.000 8.000 73.000 1.000 4.000 1.000 1.610 3.440 1.500 136.000
15.000 42.000 8.000 2.000 2.000 11.000 2.190 2.160 3.440 62.000
15.000 42.000 8.000 2.000 1.000 8.000 2.190 2.160 3.440 57.000
80.000 8.000 17.000 3.000 1.000 4.000 2.000 3.440 3.160 198.000
82.000 21.000 16.000 1.000 2.000 4.000 2.330 1.360 2.580 62.000
8.000 74.000 49.000 12.000 1.000 6.000 3.440 2.360 1.780 148.000
15.000 26.000 8.000 2.000 4.000 9.000 2.190 1.830 3.440 14.000
14.000 26.000 8.000 3.000 5.000 12.000 1.900 1.830 3.440 230.000
14.000 25.000 8.000 3.000 5.000 12.000 1.900 1.550 3.440 230.000
80.000 34.000 17.000 3.000 2.000 2.000 2.000 2.550 3.160 199.000
52.000 80.000 17.000 2.000 3.000 2.000 2.100 2.000 3.160 199.000
52.000 80.000 35.000 2.000 3.000 2.000 2.100 2.000 2.960 199.000
