1554	R -3 m H	Ba3 Re1.96 O9	Ba3Re2O9	Preparation and structure of a ternary oxide of barium and rhenium, Ba3 Re2-x O9	Calvo, C.;  Ng, H.N.;  Chamberland, B.L.	Inorganic Chemistry (1978) 17,  p699-p701
1657	P m c 21	La2 Fe1.765 S5		Structure de La2 Fe1.76 S5	Besrest, F.;  Collin, G.	Journal of Solid State Chemistry (1978) 24,  p301-p309
1671	P 1 21/n 1	Cu (Te O4)	CuTeO4	The crystal structure of Cu Te O4	Falck, L.;  Lindqvist, O.;  Mark, W.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p1450-p1453
1672	P 1 21/n 1	Cu (Te O4)	CuTeO4	The crystal structure of Cu Te O4	Falck, L.;  Lindqvist, O.;  Mark, W.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p1450-p1453
1909	C 1 2/m 1	Co0.25 Ti S2		Structure du compose Co0.25 Ti S2 (Co (vac)3 Ti4 S8)	Danot, M.;  Brec, R.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p1647-p1652
1921	I 41/a Z	K (Re O4)	Scheelite-CaWO4	A reinvestigation of the crystal structure of potassium perrhenate	Lock, C.J.L.;  Turner, G.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p1764-p1765
1979	P m n 21	Co2 Mn3 O8		Structure cristalline de Co2 Mn3 O8	Riou, A.;  Lecerf, A.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p2487-p2490
2012	I a -3 d	Y3 Fe5 O12	Garnet-Al2Ca3Si3O12	Refinement of the structure of yttrium iron garnet (YIG). A case of severe extinction and absorption	Bonnet, M.;  Delapalme, A.;  Fuess, H.;  Thomas, M.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p2233-p2240
2018	C 1 c 1	Co (Mo2 S4)	CoMo2S4	Etude structurale de combinaisons sulfurees et seleniees du molybdene. IV. Structures cristallines de Co M O S4 et de Fe M O S4.	Guillevic, J.;  le Marouille, J.Y.;  Grandjean, D.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p111-p117
2019	C 1 c 1	Fe (Mo2 S4)	CoMo2S4	Etude structurale de combinaisons sulfurees et seleniees du molybdene. IV. Structures cristallines de Co M O S4 et de Fe M O S4	Guillevic, J.;  le Marouille, J.Y.;  Grandjean, D.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p111-p117
2095	C 1 2/m 1	Na2.1 Ru4 O9	Na2+xRu4O9	Structure cristalline de la phase &#39;Bronze de Ruthenium&#39; Na3-x Ru4 O9	Darriet, J.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p1459-p1462
2167	P -6 c 2	Ba9 Fe3 S11 (S2)2		Octahedrally coordinated iron in the Ba-Fe-S system: Ba9 F E S11 (S2)2, a high pressure polymorph of  B A Fe S5	Jenks, J.M.;  Hoggins, J.T.;  Rendon-Diazmiron, L.E.;  Cohen, S.;  Steinfink, H.	Inorganic Chemistry (1978) 17,  p1773-p1775
2206	P n -3 Z	La3 Ru3 O11		The crystal structure of  La3 Ru3 O11: a new cubic  potassium antimony(V) oxide derivative oxide with no metal-metal bonding	Cotton, A.;  Rice, C.E.	Journal of Solid State Chemistry (1978) 25,  p137-p142
2224	P 1 21/n 1	Hg (Cr O4)		Mercury(II) chromate	Stalhandske, C.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p1968-p1969
2355	P b c n	Zn (Se2 O5)	ZnSe2O5	Cristallochimie du selenium(+IV). II. Structure cristalline de Zn Se2 O5	Meunier, G.;  Bertaud, M.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p2840-p2843
2357	P 1 21/c 1	Co2 V2 O7	Ni2V2O7	Cobalt vanadate, C O V2 O7, and nickel vanadate, N V2 O7	Sauerbrei, E.E.;  Faggiani, R.;  Calvo, C.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p2907-p2909
2358	P 1 21/c 1	Ni2 (V2 O7)	Ni2V2O7	Cobalt vanadate, C O V2 O7, and nickel vanadate, N V2 O7	Sauerbrei, E.E.;  Faggiani, R.;  Calvo, C.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p2907-p2909
2433	P -1	Ag2 Cr2 O7		Structure du dichromate d&#39;argent: Ag2 Cr2 O7	Durif, A.;  Averbuch-Pouchot, M.T.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p3335-p3337
2456	F 2 3	Zn (S O4)		H-Zn S O4, das erste Sulfat mit einer kubischen H-Cristobalit-Struktur	Spiess, M.;  Gruehn, R.	Naturwissenschaften (1978) 65,  p594-p594
2457	F -4 3 m	Zn (S O4)		H-Zn S O4, das erste Sulfat mit einer kubischen H-Cristobalit-Struktur	Spiess, M.;  Gruehn, R.	Naturwissenschaften (1978) 65,  p594-p594
2488	P 1 1 21/b	K6 (Mn2 O6)	K6Mn2O6	K6 Mn2 O6  und  K6 Fe O6  - ein Vergleich	Brachtel, G.;  Hoppe, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1978) 446,  p64-p76
2517	P n m a	Hg2 V2 O7		Structure cristalline de alpha-Hg2 V2 O7	Quarton, M.;  Angenault, J.;  Rimsky, A.	Acta Crystallographica B (24,1968-38,1982) (1973) 29,  p567-p573
2529	P 63/m	Ba Fe4 O7		The crystal structure of barium diferrite	Okamoto, S.;  Okamoto, S.I.;  Ito, T.	Acta Crystallographica B (24,1968-38,1982) (1973) 29,  p832-p838
2530	P 63/m	Ba Fe4 O7		The crystal structure of barium diferrite	Okamoto, S.;  Okamoto, S.I.;  Ito, T.	Acta Crystallographica B (24,1968-38,1982) (1973) 29,  p832-p838
2533	C 1 2/c 1	Hg (Mo O4)	HgMoO4	The crystal structure of Hg Mo O4 and related compounds	Jeitschko, W.;  Sleight, A.W.	Acta Crystallographica B (24,1968-38,1982) (1973) 29,  p869-p875
2551	P 63/m m c	Ba Fe O2.67	BaFeO2+x	An X-ray study of two phases of Ba Fe O3-x	Lucchini, E.;  Meriani, S.;  Minichelli, D.	Acta Crystallographica B (24,1968-38,1982) (1973) 29,  p1217-p1219
2569	I 4/m m m	La2 (Ni O4)	K2MgF4	Zum Problem der Oktaederstreckung an La Cu O4, La Ni O4 mit einem Beitrag ueber Ca Sm Al O4	Mueller Buschbaum, H.;  Lehmann, U.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1978) 447,  p47-p52
2598	P n n m	Co3 U2 O8	Co3U2O8	Structure cristalline du nouveau compose Co U2 O8	Bacmann, M.	Acta Crystallographica B (24,1968-38,1982) (1973) 29,  p1570-p1572
2645	C m c a	Co3 V2 O8	Ni3V2O8	Refinement of the crystal structures of  Co V2 O8  and  Ni V2 O8	Sauerbrei, E.E.;  Faggiani, R.;  Calvo, C.	Acta Crystallographica B (24,1968-38,1982) (1973) 29,  p2304-p2306
2646	C m c a	Ni3 V2 O8	Ni3V2O8	Refinement of the crystal structures of  Co V2 O8  and  Ni V2 O8	Sauerbrei, E.E.;  Faggiani, R.;  Calvo, C.	Acta Crystallographica B (24,1968-38,1982) (1973) 29,  p2304-p2306
2648	P 4/m m m	Sr3 Fe2 O7		The crystal structure of alpha-Sr3 Fe2 O7-x	Lucchini, E.;  Minichelli, D.;  Sloccari, G.	Acta Crystallographica B (24,1968-38,1982) (1973) 29,  p2356-p2357
2769	P 63 2 2	Ba Fe2 O4	BaAl2O4	Polymorphism of barium monoferrite, Ba Fe2 O4	Meriani, S.	Acta Crystallographica B (24,1968-38,1982) (1972) 28,  p1241-p1243
2786	P 63/m m c	Ag (Fe O2)	AgFeO2	The crystal structure of a new hexagonal phase of Ag Fe O2	Okamoto, S.;  Okamoto, S.I.;  Ito, T.	Acta Crystallographica B (24,1968-38,1982) (1972) 28,  p1774-p1777
2836	P n a m	Cu3 (Mo2 O9)	Cu3Mo2O9	The symmetry of Cu3 Mo2 O9	Kihlborg, L.;  Norrestam, R.	Acta Crystallographica B (24,1968-38,1982) (1972) 28,  p3097-p3097
2876	P n m a	K2 Fe O4	K2SO4(beta)	Crystal structures of M2 Fe O4 (M = K, Rb, Cs)	Audette, R.J.;  Quail, J.W.;  Black, W.H.;  Robertson, B.E.	Journal of Solid State Chemistry (1973) 8,  p43-p49
2886	C 1 2/c 1	Zn2 V2 O7	Cu2P2O7	Crystal structure of alpha-Zn2 V2 O7	Gopal, R.;  Calvo, C.	Canadian Journal of Chemistry (1973) 51,  p1004-p1009
4139	P 21 21 21	Cu4 V2.15 O9.38		Ueber ein neues Kupfervanadat Cu4 V2.15 O9.38	Christian, H.P.;  Mueller Buschbaum, H.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (2,1947-32,1977) (1975) 30,  p175-p178
4149	R -3 m H	Ag Cr O2	Delafossite-NaCrS2	Zur Darstellung und Kristallstruktur von Ag Cr O2	Gehle, E.;  Sabrowsky, H.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (2,1947-32,1977) (1975) 30,  p659-p661
4165	P n 2 n	Ag8 W4 O16		(W4 (W4 O16)(-VIII) polyion in the high temperature modification of silver tungstate	Skarstad, P.M.;  Geller, S.	Materials Research Bulletin (1975) 10,  p791-p800
4189	P -1	Cu W O4	(Cu,Zn)WO4	Pernod - ein Programm zur Verfeinerung von Kristall-Strukturparametern aus Neutronenbeugungspulverdiagrammen	Klein, S.;  Weitzel, H.	Journal of Applied Crystallography (1975) 8,  p54-p59
4196	P 1	Na4 (Co O4)		Die Kristallstruktur von Na4 Co O4	Jansen, M.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1975) 417,  p35-p40
4199	I -4 2 d	K Co O2	KCoO2(tP16)	Les bronzes de cobalt Kx Co O2 (x&lt;1). L&#39;oxyde K Co O2	Delmas, C.;  Fouassier, C.;  Hagenmuller, P.	Journal of Solid State Chemistry (1975) 13,  p165-p171
4200	P n -3 Z	K Ir O3	KSbO3	Ueber Oxoiridate. Zur Kenntnis von K Ir O3	Hoppe, R.;  Claes, K.	Journal of the Less-Common Metals (1975) 43,  p129-p142
4201	P 42/m n m	Li3 Cu O3	Au4KSn2	Preparation et proprietes d&#39;un oxyde de lithium-cuivre(III). Li3 Cu O3	Migeon, H.N.;  Courtois, A.;  Zanne, M.;  Gleitzer, C.;  Aubry, J.	Revue de Chimie Minerale (1975) 12,  p203-p209
4202	P m m n Z	Mg Cu2 O3	MgCu2O3	Zur Kenntnis von Mg Cu2 O3	Drenkhahn, H.;  Mueller Buschbaum, H.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1975) 418,  p116-p120
4203	I 4/m m m	Nd2 (Cu O4)	Nd2CuO4	Zur Kristallstruktur von Nd2 Cu O4	Mueller Buschbaum, H.;  Wollschlaeger, W.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1975) 414,  p76-p80
4204	I b a m	Li Ag3 O2	Na3AgO2	Darstellunq und Kristallstruktur von Li Ag3 O2	Jansen, M.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (2,1947-32,1977) (1975) 30,  p854-p858
4301	P 1 21/n 1	Fe2 (S O4)3	Fe2(SO4)3	The crystal structure of the monoclinic Fe (S O4)3	Christidis, P.C.;  Rentzeperis, P.J.	Zeitschrift fuer Kristallographie, Kristallgeometrie, Kristallphysik, Kristallchemie (-144,1977) (1975) 141,  p233-p245
6114	P m n m S	Cu0.64 V2 O5		Untersuchung einer kupfereichen Phase Cu0.64 V2 O5	Christian, H.P.;  Mueller Buschbaum, H.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (2,1947-32,1977) (1974) 29,  p713-p715
6115	B 1 1 m	Ag2.95 V4 O12		Crystal structure of silver vanadate Ag4-X V4 O12 (X=1.05) using the Shenk method	Drozdov, Yu.N.;  Kuz&#39;min, E.A.;  Belov, N.V.	Kristallografiya (1974) 19,  p65-p69
6143	P b c n	Fe2 W O6	Fe2WO6	L&#39;oxyde double  Fe2 W O6. I. Structure cristalline et filiation structurale	Sensgas, J.;  Galy, J.	Journal of Solid State Chemistry (1974) 10,  p5-p11
6149	C 1 2/m 1	K6 (Fe2 O6)	K6Fe2O6	Das erste Oxoferrat(III) mit diskretem Anion: K6 (Fe2 O6)	Rieck, H.;  Hoppe, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1974) 408,  p151-p166
6151	P 63/m m c	K Co2 O4	NaCo2O4	Zur Kenntnis der Oxocobaltate A Co2 O4 mit A= Cs, Rb, K	Jansen, M.;  Hoppe, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1974) 408,  p97-p103
6152	R -3 m H	Na Co O2	Delafossite-NaCrS2	Notiz zur Kenntnis der Oxocobaltate des Natriums	Jansen, M.;  Hoppe, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1974) 408,  p104-p106
6158	I m m m	K2 Pd O2	K2PtS2	Darstellumg und kristallstruktur von  K2 Pd O2	Sabrowsky, H.;  Bronger, W.;  Schmitz, D.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (2,1947-32,1977) (1974) 29,  p10-p12
6159	P 42/m m c	Ca Pt2 O4		Platinum bronzes. II. Crystal structures of Ca Pt2 O4 and Cd0.3 Pt3 O4	Cahen, D.;  Ibers, J.A.;  Mueller, M.H.	Inorganic Chemistry (1974) 13,  p110-p115
6221	P 1 21/n 1	Fe2 (S O4)3	Fe2(SO4)3	Structural hierarchies among minerals containing octahedrally coordinating oxygen	Moore, P.B.;  Araki, T.	Neues Jahrbuch fuer Mineralogie. Abhandlungen (Band-Nr) (1950-) (1974) 121,  p208-p228
6289	C 1 m 1	Cu0.55 V2 O5		Bronzes oxygenes de vanadium de formule Cux V2 O5. Structure cristalline des phases Cux V2 O5 -beta et Cux V2 O5 - epsilon	Galy, J.;  Lavaud, D.;  Casalot, A.;  Hagenmuller, P.	Journal of Solid State Chemistry (1970) 2,  p531-p543
8128	P 1 2/c 1	Fe Nb O4	Wolframite-NiWO4	Nonstoichiometric mixed phases with alpha-Pb O2 - structure and with related structures I. Fe Nb O4  in the system Fe2 O3 - Nb2 O5	Weitzel, H.;  Schroecke, H.	Neues Jahrbuch fuer Mineralogie. Abhandlungen (Band-Nr) (1950-) (1973) 119,  p285-p309
8129	P m -3 n	Cd0.31 Pt3 O4	Pd3US4	Platinum bronzes II. Crystal structures of Ca Pt2 O4 and Cd0.3 Pt3 O4	Cahen, D.;  Ibers, J.A.;  Mueller, M.H.	Inorganic Chemistry (1974) 13,  p110-p115
