8153	F d d d S	Sr Rh2 B2	CaRh2B2	Neue ternaere Boride der Erdalkalimetalle mit Rhodium und Iridium	Jung, W.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1979) 34,  p1221-p1228
8154	F d d d S	Sr Ir2 B2	CaRh2B2	Neue ternaere Boride der Erdalkalimetalle mit Rhodium und Iridium	Jung, W.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1979) 34,  p1221-p1228
8155	I 4/m m m	Ba Rh2 B2	ThCr2Si2	Neue ternaere Boride der Erdalkalimetalle mit Rhodium und Iridium	Jung, W.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1979) 34,  p1221-p1228
8156	R -3 m H	Ba7 Ir12 B12		Neue ternaere Boride der Erdalkalimetalle mit Rhodium und Iridium	Jung, W.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1979) 34,  p1221-p1228
8158	P b a m	Ca9 Zn4 Bi9	Ca9Zn4Bi9	Darstellung und Kristallstruktur von Ca9 Mn4 Bi9 und Ca9 Zn4 Bi9	Brechtel, E.;  Cordier, G.;  Schaefer, H.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1979) 34,  p1229-p1233
9055	P m m n Z	Nb Co B	CoNbB	The crystal structure of (Nb Co B)	Kripyakevich, P.I.;  Kuz&#39;ma, Yu.B.;  Voroshilov, Yu.V.;  Brink-Shoemaker, C.;  Shoemaker, D.P.	Acta Crystallographica B (24,1968-38,1982) (1971) 27,  p257-p261
9571	P n m a	Na Cd As	TiNiSi-MgSrSi	Na Cd As und Tl Cd Sb, ternaere Verbindungen mit modifizierter anti-Pb Cl2-Struktur	Krenkel, B.;  Tiburtius, C.;  Schuster, H.U.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1979) 34,  p1686-p1689
9572	P n m a	Tl Cd Sb	TiNiSi-MgSrSi	Na Cd As Und Tl Cd Sb, ternaere Verbindungen mit modifizierter anti-Pb Cl2-Struktur	Krenkel, B.;  Tiburtius, C.;  Schuster, H.U.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1979) 34,  p1686-p1689
9574	P 63/m m c	V Co Sb	InNi2	Synthesis of High-Pressure Phases of V Co Sb and V Fe Sb with a Ni2 In (B82) Type Structure	Noda, Y.;  Shimada, M.;  Koizumi, M.	Inorganic Chemistry (1979) 18,  p3244-p3246
9575	P 63/m m c	V Fe Sb	InNi2	Synthesis of High-Pressure Phases of V Co Sb and V Fe Sb with a Ni2 In (B82) Type Structure	Noda, Y.;  Shimada, M.;  Koizumi, M.	Inorganic Chemistry (1979) 18,  p3244-p3246
9719	P n m a	Cr.5 Fe.5 As	MnP	Magnetic Structures and Properties of Cr1-t Fet As	Selte, K.;  Fjellvag, H.;  Kjekshus, A.;  Andresen, A.F.	Acta Chemica Scandinavica, Series A: (28,1974-) (1979) 33,  p727-p731
9720	P n m a	Cr.5 Fe.5 As	MnP	Magnetic Structures and Properties of Cr1-t Fet As	Fjellvag, H.;  Selte, K.;  Kjekshus, A.;  Andresen, A.F.	Acta Chemica Scandinavica, Series A: (28,1974-) (1979) 33,  p727-p731
9791	P n n m	(Cr.47 Fe.53) As2	Marcasite-FeS2(oP6)	Compounds with the marcasite type crystal structure. XIII. structural and magnetic properties of Crt Fe1-t As2, Crt Fe1-t Sb2, Fe1-t Nit As2 and Fe1-t Nit Sb2	Kjekshus, A.;  Peterzens, P.G.;  Rakke, T.;  Andresen, A.F.	Acta Chemica Scandinavica, Series A: (28,1974-) (1979) 33,  p469-p480
9793	P n n m	(Cr.45 Fe.55) Sb2	Marcasite-FeS2(oP6)	Compounds with the marcasite type crystal structure. XIII. structural and magnetic properties of Crt Fe1-t As2, Crt Fe1-t Sb2, Fe1-t Nit As2 and Fe1-t Nit Sb2	Kjekshus, A.;  Peterzens, P.G.;  Rakke, T.;  Andresen, A.F.	Acta Chemica Scandinavica, Series A: (28,1974-) (1979) 33,  p469-p480
9801	P 4/n m m S	U As Sb	PbClF/Cu2Sb	Preparation and Crystal Structure of the Compound U As Sb	Trojko, R.;  Despotovic, Z.	Journal of Nuclear Materials (1977) 67,  p105-p108
9967	P 4/m c c	Nb4 Co P	CoNb4Si	New Ternary Phosphides with the Nb4 Co Si Type Structure	Palfii, J.F.;  Kuz&#39;ma, Yu.B.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Tekhnichni ta Matematichni Nauki (1977) 1977,  p262-p265
9986	P m m a	La Co Al4	LaCoAl4	Crystal structure of the compounds La Co Al4, Ce Co Al4 and Pr Co Al4	Rykhal&#39;, R.M.;  Zarechnyuk, O.S.;  Yarmolyuk, Ya.P.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Tekhnichni ta Matematichni Nauki (1977) 1977,  p265-p268
10001	P n m a	Sr Zn Sb2	CaMnSb2	Zur Darstellung und Kristallstruktur des Sr Zn Sb2	Brechtel, E.;  Cordier, G.;  Schaefer, H.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1979) 34,  p251-p255
10044	C m c m	Y3 Co3 Ga	Er3Ge4	Crystal structure of M Co3 Ga compounds (M= praseodymium, neodymium, samarium, terbium, and yttrium)	Yarmolyuk, Ya.P.;  Grin&#39;, Yu.;  Gladyshevskii, E.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1978) 40,  p855-p858
10294	P b c m	(B H2 N H2)3		Crystal and molecular structure of cyclotriborazane, the inorganic analog of cyclohexane	Corfield, P.W.R.;  Shore, S.G.	Journal of the American Chemical Society (1973) 95,  p1480-p1487
10315	I 41 c d	Be (B H4)2	B2BeH8	Crystal structure of beryllium borohydride	Marynick, D.S.;  Lipscomb, W.N.	Inorganic Chemistry (1972) 11,  p820-p823
10339	P 43 21 2	U (B H4)4		14-Coordinate Uranium(IV). The structure of uranium borohydride by single-crystal neutron diffraction	Bernstein, E.R.;  Hamilton, W.C.;  Keiderling, T.A.;  la Placa, S.J.;  Lippard, S.J.;  Mayerle, J.J.	Inorganic Chemistry (1972) 11,  p3009-p3016
10354	I -4	Li (N H2)	LiNH2	Neubestimmung der Kristallstruktur des Lithiumamids	Jacobs, H.;  Juza, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1972) 391,  p271-p279
10458	P 63/m m c	K Hg As	KZnAs	K Hg As (Sb) und K Zn As - Ternaere Verbindungen mit modifizierter Ni2 In-Struktur	Vogel, R.;  Schuster, H.U.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1980) 35,  p114-p116
10459	P 63/m m c	K Zn As	KZnAs	K Hg As (Sb) und K Zn As - Ternaere Verbindungen mit modifizierter Ni2 In-Struktur	Vogel, R.;  Schuster, H.U.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1980) 35,  p114-p116
10462	I 4/m m m	Ca Co2 P2	ThCr2Si2	Ternaere Phosohide mit Th Cr2 Si2 -Struktur	Mewis, A.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1980) 35,  p141-p145
10463	I 4/m m m	Ca Fe2 P2	ThCr2Si2	Ternaere Phosphide mit Th Cr2 Si2 -Struktur	Mewis, A.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1980) 35,  p141-p145
10466	I 4/m m m	Sr Co2 P2	ThCr2Si2	Ternaere Phosphide mit Th Cr2 Si2 -Struktur	Mewis, A.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1980) 35,  p141-p145
10467	I 4/m m m	Sr Fe2 P2	ThCr2Si2	Ternaere Phosphide mit Th Cr2 Si2 -Struktur	Mewis, A.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1980) 35,  p141-p145
10468	I 4/m m m	Ba Fe2 P2	BaZn2P2	Ternaere Phosphide mit Th Cr2 Si2 -Struktur	Mewis, A.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1980) 35,  p141-p145
12145	I 4/m m m	Ba Zn2 P2	BaZn2P2	Zur Struktur der Verbindungen Ba Zn2 P2 und Ba Zn2 As2	Kluefers, P.;  Mewis, A.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1978) 33,  p151-p155
12146	P n m a	Ba Zn2 As2	BaCu2S2	Zur Struktur der Verbindungen Ba Zn2 P2 und Ba Zn2 As2	Kluefers, P.;  Mewis, A.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1978) 33,  p151-p155
12150	P -3 m 1	Ca Zn2 Sb2	La2O3	A B2 X2-Verbindungen im Ca Al2 Si2-Typ, IV (1) Zur Struktur der Verbindungen Ca Zn2 Sb2, Ca Cd2 Sb2, Sr Zn2 Sb2 Und Sr Cd2 Sb2	Mewis, A.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1978) 33,  p382-p384
12151	P -3 m 1	Ca Cd2 Sb2	La2O3	A B2 X2-Verbindungen im Ca Al2 Si2-Typ, IV (1) Zur Struktur der Verbindungen Ca Zn2 Sb2, Ca Cd2 Sb2, Sr Zn2 Sb2 Und Sr Cd2 Sb2	Mewis, A.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1978) 33,  p382-p384
12152	P -3 m 1	Sr Zn2 Sb2	La2O3	A B2 X2-Verbindungen im Ca Al2 Si2-Typ, IV (1) Zur Struktur der Verbindungen Ca Zn2 Sb2, Ca Cd2 Sb2, Sr Zn2 Sb2 Und Sr Cd2 Sb2	Mewis, A.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1978) 33,  p382-p384
12153	P -3 m 1	Sr Cd2 Sb2	La2O3	A B2 X2-Verbindungen im Ca Al2 Si2-Typ, IV (1) Zur Struktur der Verbindungen Ca Zn2 Sb2, Ca Cd2 Sb2, Sr Zn2 Sb2 und Sr Cd2 Sb2	Mewis, A.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1978) 33,  p382-p384
12154	P 4/n m m Z	Na Zn Sb	PbClF/Cu2Sb	Ternaere Pnictide und Chalkogenide von Alkalimetallen und IB-bzw. IIB-Elementen	Savelsberg, G.;  Schaefer, H.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1978) 33,  p370-p373
12160	P 63/m m c	K Zn P	KZnAs	Ternaere Pnictide und Chalkogenide von Alkalimetallen und IB-bzw. IIB-Elementen	Savelsberg, G.;  Schaefer, H.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1978) 33,  p370-p373
12161	P 63/m m c	K Zn Sb	KZnAs	Ternaere Pnictide und Chalkogenide von Alkalimetallen und IB-bzw. IIB-Elementen	Savelsberg, G.;  Schaefer, H.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1978) 33,  p370-p373
14007	F d d d S	Na (N H2)	NaNH2	Neutronenbeugung am Natriumdeuteroamid Na N D2	Nagib, M.;  Kistrup, H.;  Jacobs, H.	Atomkernenergie (1975) 26,  p87-p90
14008	F d d d S	Na N D2	NaNH2	Neutronenbeugung am Natriumdeuteroamid Na N D2	Nagib, M.;  Kistrup, H.;  Jacobs, H.	Atomkernenergie (1975) 26,  p87-p90
15018	P n m a	Zn (N3)2 (N H3)2		The crystal structure of diazidodiamminezinc(II), Zn (N3)2 (N H3)2	Agrell, I.;  Vannerberg, N.G.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1971) 25,  p1630-p1644
15223	F m -3 m	Sr2 Ir H4	Mg2NiH4	The preparation and properties of strontium iridium hydride	Moyer, R.O.;  Ward, R.;  Katz, L.;  Tanaka, J.	Inorganic Chemistry (1969) 8,  p1010-p1012
15287	P 41 21 2	U (B H4)4		Structure of uranium borohydride by single-crystal X-Ray diffraction	Bernstein, E.R.;  Keiderling, T.A.;  Lippard, S.J.;  Mayerle, J.J.	Journal of the American Chemical Society (1972) 94,  p2552-p2553
16020	I m a m	Mg.5 Al B14	AlMgB14	Structure of Mg Al B14 and a Brief Critique of Structural Relationships in Higher Borides	Matkovic, V.I.;  Economy, J.	Acta Crystallographica B (24,1968-38,1982) (1970) 26,  p616-p621
16059	I 4/m m m	U2 Sb N2	Th2TeN2	Crystal structure of the compounds U2 N2 X and Th2 N2 X with X=Sb, Te, and Bi	Benz, R.;  Zachariasen, W.H.	Acta Crystallographica B (24,1968-38,1982) (1970) 26,  p823-p827
16061	I 4/m m m	U2 Bi N2	Th2TeN2	Crystal structure of the compounds U2 N2 X and Th2 N2 X with X=Sb, Te, and Bi	Benz, R.;  Zachariasen, W.H.	Acta Crystallographica B (24,1968-38,1982) (1970) 26,  p823-p827
16062	I 4/m m m	Th2 N2 Sb	Th2TeN2	Crystal structure of the compounds U2 N2 X and Th2 N2 X with X=Sb, Te, and Bi	Benz, R.;  Zachariasen, W.H.	Acta Crystallographica B (24,1968-38,1982) (1970) 26,  p823-p827
16064	I 4/m m m	Th2 Bi N2	Th2TeN2	Crystal structure of the compounds U2 N2 X and Th2 N2 X with X=Sb, Te, and Bi	Benz, R.;  Zachariasen, W.H.	Acta Crystallographica B (24,1968-38,1982) (1970) 26,  p823-p827
16171	P b a m	Y Cr B4	FeSmB4-CrYB4	Crystal structure of the compound Y Cr B4 and its anlalogs	Kuz&#39;ma, Yu.B.	Kristallografiya (1970) 15,  p372-p374
16179	R -3 H	Zr Co3 B2	ZrCo3B2	Crystal structures of Zr Co3 B2 and Hf Co3 B2	Voroshilov, Yu.V.;  Kripyakevich, P.I.;  Kuz&#39;ma, Yu.B.	Kristallografiya (1970) 15,  p934-p938
16203	I m m m	Ce Cr2 B6	CeCr2B6	Crystal structure of Ce Cr2 B6	Kuz&#39;ma, Yu.B.;  Svarichevskaya, S.I.	Kristallografiya (1972) 17,  p939-p941
16222	I 41/a c d Z	Mg (N H2)2	Mg(NH2)2	Die Kristallstruktur des Magnesiumamids	Jacobs, H.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1971) 382,  p97-p109
16231	P -3 m 1	Li2 Zr N2	La2O3	Ternaere Nitride des Zirkons, Thoriums und Urans	Palisaar, A.P.;  Juza, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1971) 384,  p1-p11
16232	P -3	Li2 Th N2	Li2ThN2	Ternaere Nitride des Zirkons, Thoriums und Urans	Palisaar, A.P.;  Juza, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1971) 384,  p1-p11
16496	P 4/n m m S	Nb Cr N	CaGaN	Structure of Z-Phase, Nb Cr N	Jack, D.H.;  Jack, K.H.	Journal of the Iron and Steel Institute (London) (1972) 210,  p790-p792
16520	C m m m	Co5 Pr D3.6	PrCo5Hx-frame	Neutron diffraction study on the structural relations of rare earth-cobalt (R Co5) hydrides	Kuijpers, F.A.;  Loopstra, B.O.	Journal of Physics and Chemistry of Solids (1974) 35,  p301-p303
16553	P n a m	(N3 Co (N H3)5) (N3)2		The Structure of Coordination Compounds I. The Crystal and Molecular Structure of Azidopentamminecobalt(III) Azide	Palenik, G.J.	Acta Crystallographica (1,1948-23,1967) (1964) 17,  p360-p367
16554	F d d d Z	Fe1.1 Cr0.9 B0.9	CuMg2	Refinement of an iron chromium boride with the Mn4 B structure	Brown, B.E.;  Beerntsen, D.J.	Acta Crystallographica (1,1948-23,1967) (1964) 17,  p448-p450
16776	I m m m	Co W2 B2	CoW2B2	Die Kristallstruktur von W2 Co B2 und isotypen Phasen	Rieger, W.;  Nowotny, H.;  Benesovsky, F.	Monatshefte fuer Chemie (1966) 97,  p378-p382
16777	C m c m	Mo Al B	UBC	Die Kristallstruktur von Mo Al B	Jeitschko, W.	Monatshefte fuer Chemie (1966) 97,  p1472-p1476
16789	F m -3 m	Li Mg N	Fluorite-CaF2	Die Kristallstrukturen Li Mg N, Li Zn N, Li3 Al N2 und Li3 Ga N2	Juza, R.;  Hund, F.	Naturwissenschaften (1946) 33,  p121-p122
16790	F -4 3 m	Li Zn N	Heusler(alloy)-AlLiSi	Die Kristallstrukturen Li Mg N, Li Zn N, Li3 Al N2 und Li3 Ga N2	Juza, R.;  Hund, F.	Naturwissenschaften (1946) 33,  p121-p122
16929	I 41/a m d S	Eu (N H2)2	Sr(NH2)2	Darstellung und Eigenschaften von Europium(II)-amid	Juza, R.;  Hadenfeldt, C.	Naturwissenschaften (1968) 55,  p229-p229
17059	P n m a	Cs Ba2 (N3)5		Die Kristallstruktur des Cs Ba2 (N3)5	Krischner, H.;  Saracoglu, A.I.;  Kratky, C.	Zeitschrift fuer Kristallographie (1979-2010) (1982) 159,  p225-p229
9931	P -6 2 m	Zr2 Co4 P3	Co4Hf2P3	The crystal structure of the Zr2 Co4 P3 Compound	Palfii, Ya.F.	Vestn. L&#39;vov. Un-ta. Ser. Khim. (1977) 1977,  p49-p51
16091	P -1	Cs B9 H14		Crystal structure of cesium tetradecahydrononaborate(-1),Cs B9 H14	Greenwood, N.N.;  McGinnety, J.A.;  Owen, J.D.	Journal of the Chemical Society. Dalton Transactions, Inorganic Chemistry (1972-) (1972) 1972,  p986-p989
20015	F m -3	Rb2 B12 H12	K2B12H12	X-ray study of rubidium dodecahydrocloso dodecaborate	Uspenskaya, S.I.;  Solntsev, K.A.;  Kuznetsov, N.T.	Zhurnal Strukturnoi Khimii (Issue-No. from 1981) (1975) 16,  p482-p484
20081	P b a m	Y Mo B4	FeSmB4-CrYB4	The system yttrium - molybdenum - boron and yttrium tungsten - boron	Kuz&#39;ma, Yu.B.;  Svarichevskaya, S.I.;  Sobolev, A.S.	Izvestiya Akademii Nauk SSSR, Neorganicheskie Materialy (1973) 9,  p1697-p1702
20082	P m m m	Cr3 Al B4		The triple system Cr-Al-B and Mn-Al-B	Chaban, N.F.;  Kuz&#39;ma, Yu.B.	Izvestiya Akademii Nauk SSSR, Neorganicheskie Materialy (1973) 9,  p1908-p1911
20083	C m m m	Cr2 Al B2	AlFe2B2	The triple system Cr-Al-B and Mn-Al-B	Chaban, N.F.;  Kuz&#39;ma, Yu.B.	Izvestiya Akademii Nauk SSSR, Neorganicheskie Materialy (1973) 9,  p1908-p1911
20085	P 6/m m m	Ce3 Co11 B4	Ce3Co11B4	The system cerium - cobalt - boron	Bilonizhko, N.S.;  Kuz&#39;ma, Yu.B.	Izvestiya Akademii Nauk SSSR, Neorganicheskie Materialy (1974) 10,  p265-p267
20086	P 6/m m m	Ce2 Co7 B3	Ce2Co7B3	The system cerium - cobalt - boron	Bilonizhko, N.S.;  Kuz&#39;ma, Yu.B.	Izvestiya Akademii Nauk SSSR, Neorganicheskie Materialy (1974) 10,  p265-p267
20140	P 4/m b m	Ti3 Co5 B2	Co5Ti3B2	The crystal structure of Ti3 Co5 B2	Kuz&#39;ma, Yu.B.;  Yarmolyuk, Ya.P.	Zhurnal Strukturnoi Khimii (Issue-No. from 1981) (1971) 12,  p458-p461
20260	P 4/m b m	Ho6 Ga21 Co7	Co7Ho6Ga21	The crystal structure of the compounds R6 Ga21 Co7 (R= Sm, Gd, Tb, Dy, Ho, Er, Tm, Lu, Y)	Yarmolyuk, Ya.P.;  Grin&#39;, Yu.;  Gladyshevskii, R.E.	Doklady Akademii Nauk SSSR (1981) 260,  p1139-p1142
20298	P -6 2 m	Nb Fe B		The crystal structure of Nb Fe B and Ta Fe B compounds	Kuz&#39;ma, Yu.B.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Tekhnichni ta Matematichni Nauki (1967) 1967,  p939-p940
