1284	P 1 1 21/m	Y Se F0.937		Etude structurale des polytypes a deux anions L Se F (L= Y, Ho, Er..). IV. Structure cristalline du polytype monoclinique a huit couches du fluoroseleniure d&#39;yttrium &#39;Y Se F&#39; 8M	Nguyen, H.D.;  Laruelle, P.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p3360-p3363
1292	P -1	Cu5 O2 (P O4)2		Structure cristalline de Cu5 O2 (P O4)2	Brunel-Lauegt, M.;  Guitel, J.C.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p3465-p3468
1299	P 1 2/n 1	Ag6 (Si2 O7)		Silber(I)-disilikat	Jansen, M.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p3584-p3586
1313	I 41/a S	Fe2 (Sn S4)	Fe2SnS4	Etude structurale d&#39;un thiospinelle d&#39;etain  Fe2 Sn S4	Jumas, J.C.;  Philippot, E.;  Maurin, M.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p3850-p3854
1390	P 1 21/c 1	Hg6 Cl4 O4		The crystal structure of Hg6 O4 Cl4	Aurivillius, K.;  Stalhandske, C.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p79-p83
1397	P 21 21 21	Cd (I O3)2		Cadmium diiodate	Bach, H.;  Kueppers, H.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p263-p265
1434	B 1 1 2/m	Zn4 (P2 S6)3		Structure cristalline de Zn4 (P2 S6)3	Bouchetiere, M.;  Toffoli, P.;  Khodadad, P.;  Rodier, N.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p384-p387
1477	R -3 c H	(Ti0.99 Al0.01)2 O3	Corundum-Al2O3	Structural changes resulting from doping Ti2 O3 with Sc2 O3 or Al2 O3	Rice, C.E.;  Robinson, W.R.	Journal of Solid State Chemistry (1977) 21,  p155-p160
1530	P -4 3 n	Ag3 (P O4)	Ag3PO4	A new investigation of the structure of silver orthophosphate	Ng, H.N.;  Calvo, C.;  Faggiani, R.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p898-p899
1556	I 41/a m d Z	Cu0.995 Te Br		Zur Phasenumwandlung von Cu Te Br und zur Struktur der Hochtemperaturphase	von Alpen, U.;  Fenner, J.;  Predel, B.;  Rabenau, A.;  Schluckebier, G.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1978) 438,  p5-p14
1619	F d -3 m S	Al2 Co O4	Spinel-Al2MgO4	Electron-density distribution in crystals of  Co Al2 O4	Toriumi, K.;  Ozima, M.;  Akaogi, M.;  Saito, Y.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p1093-p1096
1661	P 1 21/c 1	Au I Te		The crystal structure of gold telluride iodide Au Te I	Fenner, J.;  Mootz, D.	Journal of Solid State Chemistry (1978) 24,  p367-p369
1666	P -1	Cu4 O (P O4)2	Cu4O(PO4)2	Structure cristalline de Cu4 (P O4)2 O	Brunel-Lauegt, M.;  Durif, A.;  Guitel, J.C.	Journal of Solid State Chemistry (1978) 25,  p39-p47
1667	P -1	Cu4 O (P O4)2	Cu4O(PO4)2	The crystal structure of  Cu4 (P O4)2 O	Anderson, J.B.;  Shoemaker, G.L.;  Kostiner, E.	Journal of Solid State Chemistry (1978) 25,  p49-p57
1717	P 63/m c m	Tl0.30 W O3	TlxWO3	Etude comparative des structures Mx WO3 de type bronze hexagonal. I. Analyse structurale des bronzes de composition M0.30 W O3 . Stereochimie des elements M=Rb, Tl et In	Labbe, P.H.;  Goreaud, M.;  Raveau, B.;  Monier, J.C.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p1433-p1438
1719	I -4 3 d	Sc4 (P4 O12)3	ALP3O9	Affinement de la structure cristalline du tetrametaphosphate de scandium:  Sc4 (P4 O12)3	Bagieu Beucher, M.;  Guitel, J.C.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p1439-p1442
1720	P n a a	Mn (P3 O9)		Structure cristalline du polyphosphate de manganese trivalent Mn (P O3)3	Bagieu Beucher, M.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p1443-p1446
1727	P 21 21 21	Ag4 (P2 Se6)	Ag4P2Se6	Structure cristalline de l&#39;hexaselenohypodiphosphate d&#39;argent, Ag4 P2 Se6	Toffoli, P.;  Khodadad, P.;  Rodier, N.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p1779-p1781
1827	P 1 1 21/m	Y Se F		Etude structurale des polytypes a deux anions L Se F (L= Y, Ho, Er ). II. Structure cristalline du fluoroseleniure d&#39;yttrium Y Se F, polotype monoclinique a quatre couches 4m	Nguyen, H.D.;  Dagron, C.;  Laruelle, P.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p519-p521
1842	C 1 2/m 1	Cu4 Bi5 S10		The crystal structure of Cu4 Bi5 S10 and its relation to the structures of hodrushite and cuprobismutite	Mariolacos, K.;  Kupcik, V.;  Ohmasa, M.;  Miehe, G.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p703-p708
1860	C 1 2/c 1	Zn (Si O3)	Pyroxene-CaMg(SiO3)2	Crystal structures of pyroxene-type Zn Si O3 and Zn Mg Si2 O6	Morimoto, N.;  Nakajima, Y.;  Syono, Y.;  Akimoto, S.;  Matsui, Y.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p1041-p1049
1861	P b c a	Zn (Si O3)	Pyroxene-MgSiO3	Crystal structures of pyroxene-type Zn Si O3 and Zn Mg Si2 O6	Morimoto, N.;  Nakajima, Y.;  Syono, Y.;  Akimoto, S.;  Matsui, Y.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p1041-p1049
1893	A b m 2	Y7 O6 F9		The crystal structure of Y7 O6 F9	Bevan, D.J.M.;  Mann, A.W.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p1406-p1411
1908	P n m a	In2 V O5	In2TiO5	Sur un nouveau type d&#39;oxydes doubles M(IV) In2 O5 (M= Ti, V): etude cristallochimique	Senegas, J.;  Manaud, J.P.;  Galy, J.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p1614-p1618
1910	P n m a	Fe3 O3 (B O3)	Fe3BO6	Refinement of the crystal structure of Fe3 B O6	Diehl, R.;  Brandt, G.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p1662-p1665
1922	C m c a	Zr2 O (P O4)2	U2O(PO4)2	Die Kristallstruktur von Dizirkondiorthophosphat	Gebert, W.;  Tillmanns, E.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p1768-p1770
1981	P m m n S	V O Cl	FeOCl	Vanadium oxychloride	Haase, A.;  Brauer, G.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p2521-p2522
1991	P n m a	Cr (C O)6	Cr(CO)6	Electronic structure of chromium hexacarbonyl at 78K. I. Neutron diffraction study	Jost, A.;  Rees, B.;  Yelon, W.B.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p2649-p2658
1999	P 63 c m	Y (Ga O3)	LuMnO3	The crystal structure of a new high-temperature modification of Y Ga O3	Geller, S.;  Jeffries, J.B.;  Curlander, P.J.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p2770-p2774
2016	P n n m	Ni3 (B O3)2	Kotoite	The crystal structure of nickel orthoborate,  N (B O3)2	Pardo, J.;  Martinez-Ripoll, M.;  Garcia Blanco, S.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p37-p40
2104	P 1 21/m 1	Pb Ti3 O7		Lead trititanate	Kato, K.;  Kawada, I.;  Muramatsu, K.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p1634-p1635
2134	P b c n	Al2 (W O4)3	Al2(WO4)3	Redetermination of the Al S (W O4)3 structure	de Boer, J.J.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p1878-p1880
2136	F d -3 m S	Ni2 Si O4	Spinel-Al2MgO4	Electron-density distribution in crystals of gamma N Si O4	Marumo, F.;  Isobe, M.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p1904-p1906
2137	P 1 21/c 1	Hg3 O2 Cl2	Na2Zn2O3	The crystal structure of Hg3 O2 Cl2, a compound with three-coordinated mercury(II)	Aurivillius, K.;  Stalhandske, C.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p1907-p1910
2147	P n n a	Sn (W O4)	SnWO4(oP24)	Alpha stannous tungstate: properties, crystal structure and relationship to ferroelectric Sb Ta O4 type compounds	Jeitschko, W.;  Sleight, A.W.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p2088-p2094
2201	P 21 n b	In2 Cu2 O5	Cu2Sc2O5	Zur Kenntnis von In2 Cu2 O5	Freund, H.R.;  Mueller Buschbaum, H.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1978) 441,  p103-p106
2202	P c c n	Mo6 Cl9.91 Se1.09	Nb6I11	Nouveaux thiochlorures de molybdene(II):  Mo6 Cl10 Y (Y = S,Se,Te): Structure et proprietes magnetiques et electriques	Perrin, C.;  Sergent, M.;  le Traon, F.;  le Traon, A.	Journal of Solid State Chemistry (1978) 25,  p197-p204
2232	P 1 21/m 1	Cu (I O3)2		The crystal structure and magnetic behavior of gamma Cu (I O3)2	Liminga, R.;  Booles, S.R.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p2398-p2402
2275	F m -3 m	Tl Pd3 O4	TlPd3O4	Ueber Tl Pd3 O4 und Tl Pt3 O4 - ternaere Platinmetalloxide mit Kaefigstruktur	Zoellner, C.;  Thiele, G.;  Muellner, M.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1978) 443,  p11-p18
2276	F m -3 m	Tl Pd3 O4	TlPd3O4	Strukturparameter von Tl Pd3 O4 aus einem Neutronen-Pulverdiagramm	Muellner, M.;  Thiele, G.;  Zoellner, C.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1978) 443,  p19-p22
2277	I m m a	Pb (Pd O2)	PbPdO2	Neue Vernetzung planarer Polyeder um Pd2+ in Pb Pd O2	Meyer, H.;  Mueller Buschbaum, H.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1978) 442,  p26-p30
2286	I -4	Cd Ga2 S4	Al2CdS4	Crystallographic studies of some mixed thiogallate semiconductors	Kshirsagar, S.T.;  Sinha, A.P.B.	Journal of Materials Science (1977) 12,  p2441-p2446
2287	I -4	Cd Ga2 Se4	Al2CdS4	Crystallographic studies of some mixed thiogallate semiconductors	Kshirsagar, S.T.;  Sinha, A.P.B.	Journal of Materials Science (1977) 12,  p2441-p2446
2292	C 1 2/c 1	V O Sb2 O4	SbVO5	Un noveau compose de l&#39;antimoine III:  V O Sb2 O4. Influence stereochimique de la paire non liee E, relations structurales, mecanismes de la reaction chimique	Darriet, B.;  Bovin, J.O.;  Galy, J.	Journal of Solid State Chemistry (1976) 19,  p205-p212
2331	P b c n	Pd P S	PdPS	The structure of Pd P S and the crystal chemistry of late transition-metal dipnictides and dichalcogenides	Jeitschko, W.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p2565-p2572
2363	P 1 21/c 1	Ta O N	Baddeleyite-ZrO2(mP12)	Anion ordering in Ta O N: a powder neutron-diffraction investigation	Armytage, D.;  Fender, B.E.F.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p809-p812
2411	P 21 3	Ag9 Ga Se6		Structure cristalline de la phase Ag9 Ga Se6-beta	Deloume, J.P.;  Faure, R.;  Loiseleur, H.;  Roubin, M.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p3189-p3193
2426	R 3 c H	Ag3 (As Se3)	Proustite	Silver orthoselenoarsenite	Sakai, K.;  Koide, T.;  Matsumoto, T.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p3326-p3328
2439	P n m a	Pb Zr S3	NH4CdCl3/Sn2S3	Lead zirconium sulphide	Lelieveld, R.;  Ijdo, D.J.W.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p3348-p3349
2490	C 1 2 1	Hg2 P2 S7		Darstellung und Kristallstruktur des Quecksilber(II)-Thiodiphosphats Hg2 P2 S7	Jandali, M.Z.;  Eulenberger, G.;  Hahn, H.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1978) 445,  p184-p192
2564	P -1	Hg2 P2 S6	MnP4	Die Kristallstrukturen von Hg2 P2 S6 und Hg2 P2 Se6	Jandali, M.Z.;  Eulenberger, G.;  Hahn, H.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1978) 447,  p105-p118
2565	C 1 2/c 1	Hg2 (P2 Se6)	Hg2P2Se6	Die Kristallstrukturen von Hg2 P2 S6 und Hg2 P2 Se6	Jandali, M.Z.;  Eulenberger, G.;  Hahn, H.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1978) 447,  p105-p118
2572	P 3	Ir4 (C O)12		Crystal structure of tetrairidium dodecacarbonyl, Ir4 (C O)12. An unpleasant case of disorder	Churchill, M.R.;  Hutchinson, J.L.	Inorganic Chemistry (1978) 17,  p3528-p3535
2574	C m c 21	Pb3 Mn7 O15		Structure cristalline de Pb3 Mn7 O15	Darriet, B.;  Devalette, M.;  Latourrette, B.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p3528-p3532
2595	P c a 21	Pt Ge Se	PtGeSe	Pt Ge Se with cobaltite structure, a ternary variant of the pyrite structure	Entner, P.;  Parthe, E.	Acta Crystallographica B (24,1968-38,1982) (1973) 29,  p1557-p1560
2597	P 63/m m c	Y F S	YFS	Structure cristalline de Y S F (beta)	Rysanek, N.;  Loye, O.	Acta Crystallographica B (24,1968-38,1982) (1973) 29,  p1567-p1569
2635	P n a m	Y F Se		Structure cristalline du fluoroseleniure d&#39;yttrium orthorhombique Y Se F1O	Nguyen, H.D.	Acta Crystallographica B (24,1968-38,1982) (1973) 29,  p2095-p2097
2640	C m 2 m	Pb Nb2 O6		Nouvelles donnes structurales sur la variete ferroelectrique du metaniobate de plomb  Pb Nb2 O6	Labbe, P.H.;  Frey, M.;  Allais, G.	Acta Crystallographica B (24,1968-38,1982) (1973) 29,  p2204-p2210
2650	P 1 21/c 1	Bi2 (Mo O4)3	Bi2(MoO4)3	The crystal structure of Bi2 (Mo O4)3	van den Elzen, A.F.;  Rieck, G.D.	Acta Crystallographica B (24,1968-38,1982) (1973) 29,  p2433-p2436
2759	B b m m	Al2 Ti O5	Pseudobrookite-Fe2TiO5	Structure studies on Al2 Ti O5 at room temperature and at 600C	Morosin, B.;  Lynch, R.W.	Acta Crystallographica B (24,1968-38,1982) (1972) 28,  p1040-p1046
2760	B b m m	Al2 Ti O5	Pseudobrookite-Fe2TiO5	Structure studies on Al2 Ti O5 at room temperature and at 600C	Morosin, B.;  Lynch, R.W.	Acta Crystallographica B (24,1968-38,1982) (1972) 28,  p1040-p1046
2840	P 21 3	Sn (W O4)	SnWO4	Synthesis, properties and crystal structure of beta-Sn W O4	Jeitschko, W.;  Sleight, A.W.	Acta Crystallographica B (24,1968-38,1982) (1972) 28,  p3174-p3178
2856	P m n 21	Cu3 (P Se4)	Enargite-Cu3AsS4	The crystal structure of Cu3 P Se4 and other ternary normal tetrahedral structure compounds with composition IB3 VA VIA4	Garin, J.;  Parthe, E.	Acta Crystallographica B (24,1968-38,1982) (1972) 28,  p3672-p3674
2875	P 42/m n m	Fe O F	Rutile-TiO2	The refinement of the crystal structure of iron oxyfluoride, Fe O F	Vlasse, M.;  Massies, J.C.;  Demazeau, G.	Journal of Solid State Chemistry (1973) 8,  p109-p113
2882	R -3 m H	Co7.8 As3 O16	Aerugite	Crystallographic studies of cobalt arsenates II. Crystal structure of Co8 As3 O16	Krishnamachari, N.;  Calvo, C.	Canadian Journal of Chemistry (1970) 48,  p3124-p3131
2897	P n m a	Au Se Br		The crystal structure of Au Se Br	Mootz, D.;  Rabenau, A.;  Wunderlich, H.;  Rosenstein, G.	Journal of Solid State Chemistry (1973) 6,  p583-p586
4012	P 1 21/n 1	Fe3 (C O)12	Fe3(CO)12(mP54)	Further refinement of the molecular structure of triiron dodecacarbonyl	Cotton, F.A.;  Troup, J.M.	Journal of the American Chemical Society (1974) 96,  p4155-p4159
4017	P c c n	Co4 (C O)12		Structural Analyses of Tetracobalt Dodecacarbonyl and Tetrarhodium Dodecacarbonyl. Crystallographic Treatments of a Disordered Structure and a Twinned Composite	Wei, C.H.	Inorganic Chemistry (1969) 8,  p2384-p2397
4019	P -1	Rh8 (C O)19 C		New carbide clusters in the cobalt subgroup. Part II. Crystallographic characterization of the di-mue3-carbonyl-hexa-mue-carbonyl-carbido-undecacarbon l-polyhedro-octarhodium	Albano, V.G.;  Sansoni, M.;  Chini, P.;  Martinengo, S.;  Strumolo, D.	Journal of the Chemical Society. Dalton Transactions, Inorganic Chemistry (1972-) (1975) 1975,  p305-p309
4077	P m -3 m	Zr O0.67 F2.66		Sur quelques oxyfluorures de zirconium tetravalent	Joubert, P.;  Gaudreau, B.	Revue de Chimie Minerale (1975) 12,  p289-p302
4086	P m m n Z	Cr O Cl	FeOCl	Preparation and magnetic properties of Cr O Cl	Christensen, A.N.;  Johansson, T.;  Quezel, S.	Acta Chemica Scandinavica, Series A: (28,1974-) (1975) 28,  p1171-p1174
4115	P n m a	Y Al O3	Perovskite-GdFeO3	Crystal structure refinement of Y Al O3, a promising laser material	Diehl, R.;  Brandt, G.	Materials Research Bulletin (1975) 10,  p85-p90
4118	F d -3 m S	Cd In2 O4	Spinel-Al2MgO4	On the structure of cadmium indate	Rasines, I.	Zeitschrift fuer Kristallographie, Kristallgeometrie, Kristallphysik, Kristallchemie (-144,1977) (1974) 140,  p410-p413
4140	I 4/m	Ge Nb19.144 O50	PNb9O25	The structure of germanium niobium oxide, an inherently non-stoichiometric block structure	Anderson, J.S.;  Bevan, D.J.M.;  Cheetham, A.K.;  von Dreele, R.B.;  Hutchinson, J.L.;  Straehle, J.	Proceedings of the Royal Society of London, Series A: Mathematical and Physical Sciences (76,1906-) (1975) 346,  p139-p156
4146	I 2 3	Bi25.333 Zn0.667 O40	Sillenite-Bi12SiO20	Structural studies of some body-centered cubic phases of mixed oxides involving Bi2 O3: the structures of Bi25 Fe O40 and Bi38 Zn O60	Craig, D.C.;  Stephenson, N.C.	Journal of Solid State Chemistry (1975) 15,  p1-p8
4147	F d -3 m Z	Tl (Ta O3)		Structure et anomalie dielectrique de  Tl2 Ta2 O6	Ganne, M.;  Tournoux, M.	Materials Research Bulletin (1975) 10,  p1313-p1318
4164	C 1 2/m 1	Al W O4	CrPS4	Synthese, croissance cristalline, proprietes structurales et physique d&#39;un nouveau tungstate(V) d&#39;aluminium Al W O4	Doumerc, J.P.;  Vlasse, M.;  Pouchard, M.;  Hagenmuller, P.	Journal of Solid State Chemistry (1975) 14,  p144-p151
4194	P n -3 Z	Bi3 Ru3 O11	Ru3Bi3O11	Structure cristalline de Bi3 Ru3 O11	Abraham, F.;  Thomas, D.	Bulletin de la Societe Francaise de Mineralogie et de Cristallographie (72,1949-100,1977) (1975) 1975,  p25-p29
4251	P b c a	Cd (P O3)2	Cd(PO3)2	Affinement de la structure cristalline du polyphosphate de cadmium. Cd (P O3)2	Bagieu Beucher, M.;  Guitel, J.C.;  Tordjman, I.;  Durif, A.	Bulletin de la Societe Francaise de Mineralogie et de Cristallographie (72,1949-100,1977) (1974) 97,  p481-p484
4266	P 31 2 1	Fe (P O4)	Berlinite-AlPO4	Refinement of the crystal structure of the low-quartz modification of ferric phosphate	Ng, H.N.;  Calvo, C.	Canadian Journal of Chemistry (1975) 53,  p2064-p2067
4269	P 1 21/c 1	Ni3 (P O4)2	Fe3(PO4)2(mP26)	Structure of nickel orthophosphate	Calvo, C.;  Faggiani, R.	Canadian Journal of Chemistry (1975) 53,  p1516-p1520
