462	C 1 2/m 1	La2 O2 C2	LaCO	The crystal structure of dilanthanum dioxicarbide, La2 O2 C2	Seiver, R.;  Eick, H.	Journal of the Less-Common Metals (1976) 44,  p1-p9
492	P b n m	Gd Ga O3	Perovskite-GdFeO3	Single-crystal synthesis and structural refinement of Gd Ga O3	Guitel, J.C.;  Marezio, M.;  Mareschal, J.	Materials Research Bulletin (1976) 11,  p739-p744
602	P n m a	Bi12 O15 Cl6		Crystal structure of Bi12 O15 Cl6	Hopfgarten, F.	Acta Crystallographica B (24,1968-38,1982) (1976) 32,  p2570-p2573
618	P 1 21/c 1	Sb2 (S O4)3		Structure cristalline de Sb2 O3 (S O3)3	Mercier, R.;  Douglade, J.;  Bernard, J.	Acta Crystallographica B (24,1968-38,1982) (1976) 32,  p2787-p2791
640	C 1 2/c 1	Tl4 (Ge4 S10)	Tl2Ge2S5	Kristallstruktur des Thallium(I)thiogermanats Tl4 Ge4 S10	Eulenberger, G.	Acta Crystallographica B (24,1968-38,1982) (1976) 32,  p3059-p3063
645	P 21 3	Na3 (As S3)	Na3AsS3	Structure cristalline de l&#39;orthotrithioarsenite trisodique, Na3 As S3	Palazzi, M.	Acta Crystallographica B (24,1968-38,1982) (1976) 32,  p3175-p3177
662	C 1 2/c 1	K2 (C O3)	K2CO3(C2/c)	A monoclinic high-temperature modification of potassium carbonate	Becht, H.Y.;  Struikmans, R.	Acta Crystallographica B (24,1968-38,1982) (1976) 32,  p3344-p3346
853	C m c 21	Li2 (Si O3)	Na2SiO3	Refinement of the crystal structure of lithium polysilicate	Hesse, K.F.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p901-p902
854	P 1 1 21/b	Na (As S2)	AsNaS2	Metadithioarsenite sodique a chaines infinies	Palazzi, M.;  Jaulmes, S.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p908-p910
909	P m 21 b	Eu5 Sn3 S12		Structure cristalline du sulfure mixte d&#39;europium et d&#39;etain Eu5 Sn3 S12	Jaulmes, S.;  Julien-Pouzol, M.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p1191-p1193
915	P 1 1 21/m	In5 Tb3 S12		Structure cristalline du sulfure d&#39;indium et de terbium Tb3 In5 S12	Carre, D.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p1163-p1166
948	C 1 2/m 1	Sn2 (Sn O F2)2		Synthese et structure cristalline du bis(difluorooxostannate(II)) d&#39;etain(II), (Sn2 O2 F4) Sn2	Darriet, B.;  Galy, J.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p1489-p1492
966	P 1 21/c 1	Sn3 (P O4)2		The crystal structure of anhydrous stannous phosphate, Sn3 (P O4)2	Mathew, M.;  Schroeder, L.W.;  Jordan, T.H.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p1812-p1816
1036	P 21 3	Na3 (As S3)	Na3AsS3	Ueber ternaere Sulfide der Alkalimetalle mit Arsen und Antimon	Sommer, H.;  Hoppe, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1977) 430,  p199-p210
1037	P m m n Z	Li5 Al O4	Li5AlO4	Zur Kristallstruktur von beta - Li5 Al O4	Hoppe, R.;  Koenig, H.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1977) 430,  p211-p217
1084	P n m a	S3 (C N)2	S(SCN)2	A refinement of dicyanotrisulfane at 100 K	Bats, J.W.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p2264-p2266
1086	F d -3 m S	Mg2 (Ge O4)	Spinel-Al2MgO4	Refinement of the crystal structure of Mg2 Ge O4 spinel	von Dreele, R.B.;  Navrotsky, A.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p2287-p2288
1088	P n m a	S4 (N H)4	S4(NH)4	Tetrasulphurimide: a refinement	Nabi, S.N.;  Hursthouse, M.B.;  Malik, K.M.A.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p2309-p2310
1106	P n n m	In Sm3 S6	ScU3S6	Structure cristalline du sulfure de samarium et d&#39;indium Sm3 In S6	Messain, D.;  Carre, D.;  Laruelle, P.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p2540-p2542
1107	C m c m	U Br O2	SrCuO2	Structure cristalline de U O2 Br	Levet, J.C.;  Potel, M.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p2542-p2546
1117	P 21 3	Na (Cl O3)	NaClO3	Sodium chlorate. Precise dimensions for the (Cl O3)(-) ion	Bruke-Laing, M.E.;  Trueblood, K.N.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p2698-p2699
1132	P n m a	Bi3.78 Ce1.25 S8		Structure cristalline du sulfure mixte de cerium et de bismuth Ce1.25 Bi3.78 S8	Ceolin, R.;  Toffoli, P.;  Khodadad, P.;  Rodier, N.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p2804-p2806
1137	P n m a	K (Cl O4)	Barite-BaSO4	Potassium perchlorate	Johansson, G.B.;  Lindqvist, O.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p2918-p2919
1180	R -3 H	Li8 Sn O6	Li8IrO6	Die Kristallstruktur von Li8 Sn O6	Hoppe, R.;  Braun, R.M.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1977) 433,  p181-p188
1222	I 4/m m m	Eu4 As2 O	K2MgF4	Europium arsenic oxide  Eu4 As2 O. A filled La2Sb structure and its relation to the  K2NiF4- and GeTeU-types	Wang, Y.;  Calvert, L.D.;  Gabe, E.J.;  Taylor, J.B.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p3122-p3125
1231	P b n m	Ga O (O D)	AlOOH(Diaspore)	alpha Gallium oxide deuteriohydroxide: a powder neutron diffraction investigation	Pye, M.F.;  Birtill, J.J.;  Dickens, P.G.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p3224-p3226
1232	P b n m	Ga O (O D)	AlOOH(Diaspore)	alpha Gallium oxide deuteriohydroxide: a powder neutron diffraction investigation	Pye, M.F.;  Birtill, J.J.;  Dickens, P.G.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p3224-p3226
1236	P b n m	Al Ho O3	Perovskite-GdFeO3	Etude par diffraction neutronique a 0.04 K de la perovskite d&#39;aluminium et d&#39;holmium	Hammann, J.;  Ocio, M.	Acta Crystallographica A (24,1968-38,1982) (1977) 33,  p975-p978
1238	C 1 2/m 1	K6 (Si2 Te6)	K3SiTe3	K6 (Si2 Te6) - Synthese und struktur des ersten tellurodisilikats	Dittmar, G.	Angewandte Chemie (German Edition) (1977) 89,  p566-p567
1275	I 41/a Z	(Te F2) (O Te F5)4		Crystal and molecular structure of  Te5 O4 F22 : trans-F2 Te (O Te F5)4	Pritzkow, H.;  Seppelt, K.	Inorganic Chemistry (1977) 16,  p2685-p2687
1291	P 1 21/n 1	Be (P O3)2		Structure cristalline du polyphosphate de beryllium: Be (P O3)2 (II)	Averbuch-Pouchot, M.T.;  Durif, A.;  Tordjman, I.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p3462-p3464
1301	P 21 3	Na (Cl O3)	NaClO3	Remeasurement of optically active Na Cl O3 and Na Br O3	Abrahams, S.C.;  Bernstein, J.L.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p3601-p3604
1302	P 21 3	Na (Br O3)	NaClO3	Remeasurement of optically active Na Cl O3 and Na Br O3	Abrahams, S.C.;  Bernstein, J.L.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p3601-p3604
1316	P b a m	Eu3 Sn2 S7	Eu3Sn2S7	Sulfure d&#39;europium et d&#39;etain  Eu3 Sn2 S7	Jaulmes, S.;  Julien Pouzol, M.	Acta Crystallographica B (24,1968-38,1982) (1977) 33,  p3898-p3901
1346	P -4 2 m	Ba Bi O3		Ein Beitrag zur Kristallchemie von Ba Bi O3	Arpe, R.;  Mueller Buschbaum, H.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1977) 434,  p73-p77
1352	P m -3 m	Na3 (N O3)		Neue Untersuchungen an Na3 N O3	Jansen, M.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1977) 435,  p13-p20
1375	P m n b	Gd P S	GdPS	The Gd P S structure, a new PbFCl-type derivative	Hulliger, F.;  Schmelczer, R.;  Schwarzenbach, D.	Journal of Solid State Chemistry (1977) 21,  p371-p374
1430	I 1 2/m 1	Ba2 Bi2 O6	Perovskite-BaBiO3(mS20)	A neutron diffraction determination of the structures of Ba2 Sb(V) Bi(III) O6 and Ba2 Bi(V) Bi(III) O6	Thornton, G.;  Jacobson, A.J.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p351-p354
